trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
767,False,"{'a': 0.5, 'e': 0.4642260095219155}",20,0,8.521251823262526,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
768,False,"{'a': 0.5, 'e': 0.4637617835123936}",25,3,-31.357060912051598,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
769,False,"{'a': 0.5, 'e': 0.46329802172888124}",20,8,-1.9119433136548198,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.46283472370715234}",30,19,-87.5144982279659,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
771,False,"{'a': 0.5, 'e': 0.46237188898344517}",35,16,-26.699534862750387,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
772,False,"{'a': 0.5, 'e': 0.4619095170944617}",20,13,-36.05673169804457,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
773,False,"{'a': 0.5, 'e': 0.46144760757736725}",20,0,-44.452632866232456,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
774,False,"{'a': 0.5, 'e': 0.46098615996978987}",25,15,-2.883773968736936,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.46052517380982005}",20,0,-33.60694155821353,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
776,False,"{'a': 0.5, 'e': 0.4600646486360102}",25,2,-43.9611985415557,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 1}",1
777,False,"{'a': 0.5, 'e': 0.4596045839873742}",25,6,-19.95957841234325,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
778,False,"{'a': 0.5, 'e': 0.45914497940338683}",20,11,10.120812453082348,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.4586858344239834}",20,0,-78.48194513290656,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
780,False,"{'a': 0.5, 'e': 0.45822714858955943}",25,14,-19.64801871024981,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.45776892144096987}",25,13,3.9507707395523926,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.4573111525195289}",20,16,5.532259856502869,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.4568538413670094}",20,0,-66.6094920954888,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
784,False,"{'a': 0.5, 'e': 0.4563969875256424}",20,8,-42.16858566633286,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
785,False,"{'a': 0.5, 'e': 0.45594059053811675}",25,5,-76.10169439360732,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.45548464994757865}",20,9,0.7127326845783406,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.45502916529763104}",20,0,-20.389381046014584,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
788,False,"{'a': 0.5, 'e': 0.45457413613233344}",25,0,-48.45358194088706,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
789,False,"{'a': 0.5, 'e': 0.4541195619962011}",30,16,-5.410612838129941,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.4536654424342049}",25,0,-82.97992212714361,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
791,False,"{'a': 0.5, 'e': 0.45321177699177073}",20,0,-48.97998961452258,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.452758565214779}",25,12,13.941673544314117,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.4523058066495642}",20,0,-2.8792691180414467,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
794,False,"{'a': 0.5, 'e': 0.45185350084291465}",25,10,19.834539819078028,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.4514016473420717}",20,1,3.409645131504714,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.45095024569472963}",20,0,-103.00933451864638,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
797,False,"{'a': 0.5, 'e': 0.4504992954490349}",20,0,4.423291922645659,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
798,False,"{'a': 0.5, 'e': 0.45004879615358584}",20,15,-1.0313528866883857,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.44959874735743227}",20,12,2.5475779011806496,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.4491491486100748}",25,18,10.429541702511408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.44869999946146477}",20,5,-8.095700056688772,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.4482512994620033}",20,15,3.235760542350785,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.4478030481625413}",25,5,-35.989333172169886,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
804,False,"{'a': 0.5, 'e': 0.44735524511437874}",30,0,-58.63609893521052,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",1
805,False,"{'a': 0.5, 'e': 0.4469078898692644}",20,3,-94.96511644766264,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
806,False,"{'a': 0.5, 'e': 0.4464609819793951}",20,0,-57.17579882756103,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
807,False,"{'a': 0.5, 'e': 0.44601452099741573}",20,13,-1.6467048387313885,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.4455685064764183}",25,6,-13.738849435474418,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.4451229379699419}",20,0,-81.25953776809405,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
810,False,"{'a': 0.5, 'e': 0.44467781503197196}",25,11,-18.97181373793491,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
811,False,"{'a': 0.5, 'e': 0.44423313721693997}",20,5,-30.148012738554765,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
812,False,"{'a': 0.5, 'e': 0.44378890407972305}",20,9,14.54539712810407,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.44334511517564335}",25,4,-33.78441622227982,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.4429017700604677}",30,4,-10.640809908684448,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.44245886829040726}",30,18,-39.01807507674941,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
816,False,"{'a': 0.5, 'e': 0.44201640942211684}",25,7,-67.03931245006153,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
817,False,"{'a': 0.5, 'e': 0.44157439301269474}",25,5,-52.9270445537885,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
818,False,"{'a': 0.5, 'e': 0.44113281861968207}",20,10,-35.05832082718731,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
819,False,"{'a': 0.5, 'e': 0.4406916858010624}",25,13,-9.406715726988605,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.4402509941152613}",25,13,-25.711461195267425,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.43981074312114604}",20,0,-6.8984325323572495,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
822,False,"{'a': 0.5, 'e': 0.4393709323780249}",20,9,-7.825918067806136,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.4389315614456469}",25,12,12.176927844524942,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.43849262988420123}",25,0,-3.402803340634267,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
825,False,"{'a': 0.5, 'e': 0.438054137254317}",20,9,5.864732366751479,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.4376160831170627}",20,0,-101.52666881503258,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
827,False,"{'a': 0.5, 'e': 0.43717846703394564}",20,0,-7.7599195845295235,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
828,False,"{'a': 0.5, 'e': 0.4367412885669117}",20,4,3.2147209460234123,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.4363045472783448}",20,0,-62.27804889992741,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
830,False,"{'a': 0.5, 'e': 0.43586824273106645}",20,12,4.803122788565474,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.4354323744883354}",25,11,-0.9309893168578891,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.43499694211384704}",30,13,-12.965254483668865,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.4345619451717332}",20,10,-23.83598097593022,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
834,False,"{'a': 0.5, 'e': 0.43412738322656147}",35,4,-44.12238789565522,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 1}",1
835,False,"{'a': 0.5, 'e': 0.4336932558433349}",20,12,-6.859667189031179,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.43325956258749154}",20,0,-70.2427772966772,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
